keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
indihome,2020-10-14 00:20:05,girlfriendkth,andienaakysh_,sayangnya gua gapake indihome wkwk,0,0,https://twitter.com/twitter/statuses/1316171884552044544,,Twitter for Android
indihome,2020-10-14 00:19:44,kalengcornet,Mas.em,punteun aya masalah naon jeung discord hayoh weh kieu cik ai boga masalah jeung discord obrolkeun baik baik ulah hare hare,0,0,https://twitter.com/twitter/statuses/1316171795708309504,"6Â°Â 54â€²Â 53.08â€³Â S,Â 107Â°Â 36â€²Â 35.3",Twitter for Android
indihome,2020-10-14 00:17:29,catsukare,ya kare,indihome asuw,0,0,https://twitter.com/twitter/statuses/1316171231956094977,,Twitter for Android
indihome,2020-10-14 00:16:38,liecomins,H A K U,ada penjelasan khusus mungkin dari,0,0,https://twitter.com/twitter/statuses/1316171016352088064,Yogyakarta ,Twitter for Android
indihome,2020-10-14 00:16:18,ngemiel,sedang,kapan indihome tau cepet,0,0,https://twitter.com/twitter/statuses/1316170933183209472,,Twitter Web App
indihome,2020-10-14 00:16:13,rusmanasidik_,Vasko prikitiw,selamat pagi pak sacho baik kami periksa terlebih dahulu yaa vasko,0,0,https://twitter.com/twitter/statuses/1316170912916365312,"Bogor, Jawa Barat",Twitter for Android
indihome,2020-10-14 00:16:00,IndiHome,IndiHome,ar kak dirgan laporan koneksi internet nya udah dame bantu koordinasikan via dm ya cek dulu yuk kak dame,0,0,https://twitter.com/twitter/statuses/1316170857346203650,,IndiHomeDigitalMedia
indihome,2020-10-14 00:14:31,itsmaritaaa,Marita,ngakak,0,0,https://twitter.com/twitter/statuses/1316170485143486464,Indonesia,Twitter for Android
indihome,2020-10-14 00:14:30,bambamtuanss,jinyy GOLCHA KAMBEK,oke makasih,0,0,https://twitter.com/twitter/statuses/1316170482190696449,got7 golden child the boyz,Twitter Web App
indihome,2020-10-14 00:14:08,IndomaRai_,RainaylğŸŒ¿,belum diminta manggil baginda,134,2331,https://twitter.com/twitter/statuses/1316170388456390656,,Twitter for Android
indihome,2020-10-14 00:13:38,helloovict,gracevictoryy,min tolong liat pesan saya wifi saya gabisa,0,0,https://twitter.com/twitter/statuses/1316170263474532352,,Twitter for iPhone
indihome,2020-10-14 00:12:30,mbahpurwae,Mbah Pur Wae,tagihan sudah di bayar tagihan berjalan juga sudah lunas jadi waktu pemasangan awal minta deposit itu buat pesangon pas waktu kita berhenti langganan jd kawan2 kalau mau berhenti langganan tagihan terakhir mending gak usah di bayar karna deposit gak di refund,0,0,https://twitter.com/twitter/statuses/1316169975405580289,,Twitter for Android
indihome,2020-10-14 00:12:09,petraLM10,Petpet,indihome asik juga,0,0,https://twitter.com/twitter/statuses/1316169890584121344,Live or death sicuwesion,Twitter Web App
indihome,2020-10-14 00:11:42,raibrabbit_,- R A R A -,galau ga kuliah online galau pgn pasang indihome tapi ga ada duit,0,0,https://twitter.com/twitter/statuses/1316169777597964288,,Twitter for Android
indihome,2020-10-14 00:11:27,RyekaLee,á´¸ğ“¡ğ”‚ğ“®,panggil saya istri sehun,0,0,https://twitter.com/twitter/statuses/1316169711902580737,EXO Planet,Twitter Web App
indihome,2020-10-14 00:11:25,bambamtuanss,jinyy GOLCHA KAMBEK,kak bambam,0,1,https://twitter.com/twitter/statuses/1316169705791447040,got7 golden child the boyz,Twitter Web App
indihome,2020-10-14 00:10:50,cikgubewsar,sensitive humanğŸŒ,cobain dulu pake indihome,0,0,https://twitter.com/twitter/statuses/1316169558244257792,"Depok, Indonesia",Twitter for Android
indihome,2020-10-14 00:10:49,ellysgitaa,E!,ini masih pada molor apa gimana,0,0,https://twitter.com/twitter/statuses/1316169552410025985,near earth,Twitter for Android
indihome,2020-10-14 00:10:24,tahulku,Akbar,ada yg putus bil kabel nya hubungi teknisi aja via aplikasi,0,0,https://twitter.com/twitter/statuses/1316169448781275136,KL,Twitter Web App
indihome,2020-10-14 00:10:12,IndiHome,IndiHome,hallo sobat mengenai kendalanya saskia cek sudah terdapat pelaporan dinomor tiket in 77 65 31 59 saat ini masih dalam penanganan dan sudah dibantu follow up agar dilakukan percepatan berkenan menunggu progress selanjutnya ya oh iya saskia sarankan un 1 2,0,0,https://twitter.com/twitter/statuses/1316169396772110337,,IndiHomeDigitalMedia
indihome,2020-10-14 00:09:21,stardustinsoul,acil,kok wifi dirumah aku lemot,0,0,https://twitter.com/twitter/statuses/1316169186117218304,museum,Twitter for iPhone
indihome,2020-10-14 00:09:18,syifu,ğŸ¥,jangan ngadi ngadi please wifi no internet connection jam 8 ada sekolah daring kindly check your dm asap trims,0,0,https://twitter.com/twitter/statuses/1316169172900933632,ğŸ‡®ğŸ‡©,Twitter for Android
indihome,2020-10-14 00:08:50,AsadUmay,Asad Umay,pggl aku fadhilatus syeikh al kiram umay,0,0,https://twitter.com/twitter/statuses/1316169054768427008,"Yogyakarta, Indonesia",Twitter Web App
indihome,2020-10-14 00:08:42,KangMmman,aafif...01,mana sebentar lagi ada kelas ni pak,0,0,https://twitter.com/twitter/statuses/1316169020932988931,,Twitter for Android
indihome,2020-10-14 00:07:59,dwip_aji,Dwi P. Aji,xxx465 apakah sdg gangguan,0,0,https://twitter.com/twitter/statuses/1316168839286059009,Indonesia,Twitter for Android
indihome,2020-10-14 00:07:49,akukangatauu,vaa,indihome ibarat siput yang berjalan,0,0,https://twitter.com/twitter/statuses/1316168798488072192,"Tabanan, Indonesia",Twitter for Android
indihome,2020-10-14 00:07:20,KangMmman,aafif...01,mon maap ni pak kenapa wifi di rumah saya lemot sekali lokasi sidoarjo kec taman sepanjang,0,0,https://twitter.com/twitter/statuses/1316168678950400000,,Twitter for Android
indihome,2020-10-14 00:06:53,whiteswann75,naw ğŸ¦¢,halo mas atau mbak kok jaringan aku lemot banget sih,0,0,https://twitter.com/twitter/statuses/1316168561920884736,She/her ,Twitter for Android
indihome,2020-10-14 00:06:42,Sparrowexpert,TheDucktator,iy walaupun bisa di buka sama aja ngelag banget jadinya kadang gak bisa di buka sama sekali,0,0,https://twitter.com/twitter/statuses/1316168519369678848,Local pond,Twitter Web App
indihome,2020-10-14 00:06:16,IndiHome,IndiHome,halo kak ibnu maaf atas ketidaknyamanannya doru lakukan pengecekkan pada layanan indihome yang kakak gunakan saat ini terkena dampak dari pemeliharaan jaringan di lokasinya dan sedang dalam proses penanganan oleh tim terkait kami upayakan layanan indi 1 2,0,0,https://twitter.com/twitter/statuses/1316168410380804096,,IndiHomeDigitalMedia
indihome,2020-10-14 00:05:56,adeliayuuu,Adel ğŸ¦„,indihome knp si sinyalnya ga stabil mulu dari kmaren buat zoom putus2 mulu aelah,0,0,https://twitter.com/twitter/statuses/1316168325135699968,"Jawa Timur, Indonesia",Twitter for iPhone
indihome,2020-10-14 00:05:15,IndiHome,IndiHome,selamat pagi kak prully maaf atas ketidaknyamanannya ya kak perihal kendalanya silakan informasikan nomor layanan atas nama layanan dan nomor hp aktifnya via dm terlebih dahulu guna dibantu pengecekan lebih lanjut ya kak ditunggu kak terima kasih yaya,0,0,https://twitter.com/twitter/statuses/1316168154645753864,,IndiHomeDigitalMedia
indihome,2020-10-14 00:04:44,pupuuuttttt,Pupuuuttttt,indihome ku gangguan,0,0,https://twitter.com/twitter/statuses/1316168021065383936,"Kalimantan Tengah, Indonesia",Twitter for Android
indihome,2020-10-14 00:04:00,from_yongkk,INTAN ğŸ¦Š,wkwkwkwkwkkw pada kenapa sih,0,0,https://twitter.com/twitter/statuses/1316167837539475456,"Seoul, Republic of Korea",Twitter for Android
indihome,2020-10-14 00:03:49,26feb2018,Ini aak,tolong pak saya ada virtual conference,0,0,https://twitter.com/twitter/statuses/1316167793398616064,,Twitter Web App
indihome,2020-10-14 00:03:44,doughnutjco,celine,lo apa ga kasian ama gue tiap hari mention lo trs hah sampah,0,0,https://twitter.com/twitter/statuses/1316167771122622464,Singapore,Twitter for iPhone
indihome,2020-10-14 00:03:40,Novel2111,Novel Ruchendy,tolong dong internet sama di rumah saya ga jalan dr tadi subuh nelp 147 sibuk terus no 02122713277,0,0,https://twitter.com/twitter/statuses/1316167754689384449,Jakarta,Twitter for Android
indihome,2020-10-14 00:03:24,big_oxenn,smtg in ur eyes,galak cuek dingin ew sok perhatian indihome,0,0,https://twitter.com/twitter/statuses/1316167685445574656,somewhere on the earth,Twitter for Android
indihome,2020-10-14 00:03:17,doughnutjco,celine,mesti banget nih pagi siang sore malem gangguan,0,0,https://twitter.com/twitter/statuses/1316167658950156289,Singapore,Twitter for iPhone
indihome,2020-10-14 00:02:41,prullyadl,-,indihome lg knpsi aduh dr semalem gbs dipake tolong dong,0,0,https://twitter.com/twitter/statuses/1316167505228886016,Bekasi,Twitter for iPhone
indihome,2020-10-14 00:02:34,99KYE0,â€” Natt : PAGI SEMUA,indihome yok baik hati ya gua mau cx ya anjim,0,0,https://twitter.com/twitter/statuses/1316167478666387456,05â€™ | she/her,Twitter for iPhone
indihome,2020-10-14 00:01:38,MiMi_FBI,MiMi FBI,kami senantiasa berupaya meningkatkan kualitas layanan demi menghadirkan pengalaman terbaik bagi seluruh pelanggan kenyamanan pelanggan adalah prioritas indihome,12,61,https://twitter.com/twitter/statuses/1316167243714052097,Surakarta,Twitter for Android
indihome,2020-10-14 00:01:26,TAKEMEOUTON1GHT,reihan,indihome bgt,0,0,https://twitter.com/twitter/statuses/1316167192266768387,17,Twitter for Android
indihome,2020-10-14 00:01:25,ellysgitaa,E!,saya butuhnya hari ini secepat mungkin untuk bisa diperbaiki saya banyak kerjaan gabisa ditunggu sampai besom jam 16 00,0,0,https://twitter.com/twitter/statuses/1316167186403135488,near earth,Twitter for Android
indihome,2020-10-14 00:01:21,yamkiciw,ndang' || isi pinned a,kenapa indihome,0,0,https://twitter.com/twitter/statuses/1316167172696145921,she||05,Twitter for Android
indihome,2020-10-14 00:00:41,rxdidntsleep,radi,salah indihome,0,0,https://twitter.com/twitter/statuses/1316167005003632641,Singapore,Twitter for iPhone
indihome,2020-10-14 00:00:31,Cellopngmn,Marcello Pangemanan,mau ntn brazil aja lama bgt loadingnya indihome ler ler,0,0,https://twitter.com/twitter/statuses/1316166961865211904,"ÃœT: -6.316525,106.678894",Twitter for iPhone
indihome,2020-10-13 23:59:29,jaejaehyunn,ziağŸ¥âœ¨,panggil aku jodoh jaehyun bukan zia,0,0,https://twitter.com/twitter/statuses/1316166700690153473,,Twitter for iPhone
indihome,2020-10-13 23:59:24,ajenomalfoy,JAMALUDIN | marga gue uciha mau apa lo,sumpah indihome lo kenapa sensi mulu ke gue dah,0,0,https://twitter.com/twitter/statuses/1316166682369388544,haechan heart,Twitter for Android
indihome,2020-10-13 23:59:24,sijinone,ğ“«ğ”‚,dikasih hati minta keju,0,0,https://twitter.com/twitter/statuses/1316166678577725441,diinjek,Twitter for iPhone
indihome,2020-10-13 23:59:09,bwlueming,jj,belum diminta manggil baginda,134,2331,https://twitter.com/twitter/statuses/1316166617173118976,,Twitter for Android
indihome,2020-10-13 23:59:01,bamtorie,adist,indihome ya allah kenapa mati mulu,0,0,https://twitter.com/twitter/statuses/1316166585615216640,SHE ! HER read carrd byf,Twitter for Android
indihome,2020-10-13 23:58:34,priwstine,olivia,kasian bgt pengguna indihome,0,0,https://twitter.com/twitter/statuses/1316166470544486400,,Twitter for iPhone
indihome,2020-10-13 23:58:16,nadnadnadnd,NANAD,sama sama bang,0,0,https://twitter.com/twitter/statuses/1316166393423826944,lagi bucin yg di header,Twitter Web App
indihome,2020-10-13 23:58:00,nadnadnadnd,NANAD,bujetttt tapi gamau mager,0,0,https://twitter.com/twitter/statuses/1316166328579846146,lagi bucin yg di header,Twitter Web App
indihome,2020-10-13 23:57:31,tammy_irawan,pujiutami,udh buat laporan dan udh d benerin smlm thx,0,0,https://twitter.com/twitter/statuses/1316166205581918208,,Twitter for Android
indihome,2020-10-13 23:56:05,Bimbimrose,Bimbim,confirm sudah bisa digunakan kembali terima kasih,0,0,https://twitter.com/twitter/statuses/1316165847983910912,,Twitter for Android
indihome,2020-10-13 23:54:47,kktsrgmkh,ï¼«ï¼¥ï¼©,agak miris dikit yah,0,0,https://twitter.com/twitter/statuses/1316165518450065408,ğ“²êª€ğ“³ á¥‡êª–á¥‡ğ“³ ê«êª—ğ“½êª–êª€,Twitter for Android
indihome,2020-10-13 23:54:22,callme_jeee,moody,udah kok dah balik normal lgi jaringannya plis jgn sering bermasalah indihome ttp semangatt,0,0,https://twitter.com/twitter/statuses/1316165413865025536,"Medan Kota, Indonesia",Twitter for Android
indihome,2020-10-13 23:54:19,ellysgitaa,E!,susah amat ngubungin customer service nya heran gue,0,0,https://twitter.com/twitter/statuses/1316165403001851908,near earth,Twitter for Android
indihome,2020-10-13 23:54:17,IndiHome,IndiHome,pribadi kakak tetap terjaga terima kasih seni 2 2,0,0,https://twitter.com/twitter/statuses/1316165392470077447,,IndiHomeDigitalMedia
indihome,2020-10-13 23:53:53,juliawijayaaaaa,P!nkğŸ¦,aku tunggu rumah aku dipasangin indihome,0,0,https://twitter.com/twitter/statuses/1316165291370397696,,Twitter for Android
indihome,2020-10-13 23:53:17,vocadochoco,ama,cek dm tolong segera,0,0,https://twitter.com/twitter/statuses/1316165140891365376,,Twitter for Android
indihome,2020-10-13 23:53:02,dvnrdtya,devan | #RESONANCE | #THEALBUM,panggil ak baginda raja,0,0,https://twitter.com/twitter/statuses/1316165076353650688,mostly NCT,Twitter for Android
indihome,2020-10-13 23:52:15,humalazy,skooters,panggil aku baginda raja,0,0,https://twitter.com/twitter/statuses/1316164882681610240,Slytherin,Twitter for Android
indihome,2020-10-13 23:52:11,RinoCahyoNugro1,Rino Cahyo Nugroho,no layanan 121116218891,0,0,https://twitter.com/twitter/statuses/1316164863564025856,,Twitter for Android
indihome,2020-10-13 23:51:30,IndiHome,IndiHome,kak umay sebelumnya maaf atas kondisi jaringannya sehingga membuat kurang nyaman mengenai kendala pada jaringan nya silakan info untuk nomor internet dan nomor hp aktif via dm terlebih dahulu agar saskia bantu cek jaringan kakak melalui sistem dan bantu 1 2,0,1,https://twitter.com/twitter/statuses/1316164692197412865,,IndiHomeDigitalMedia
indihome,2020-10-13 23:51:06,pemuja_semesta,Gitaaa,belum diminta manggil baginda,134,2331,https://twitter.com/twitter/statuses/1316164592272199681,"Selemadeg Timur ,Tabanan, Bali",Twitter for Android
indihome,2020-10-13 23:51:02,pemuja_semesta,Gitaaa,bg kok jaringannya lemot ya,13,437,https://twitter.com/twitter/statuses/1316164573200707584,"Selemadeg Timur ,Tabanan, Bali",Twitter for Android
indihome,2020-10-13 23:50:51,ajenomalfoy,JAMALUDIN | marga gue uciha mau apa lo,indihome pagi pagi udah bikin kesel,0,0,https://twitter.com/twitter/statuses/1316164530209058818,haechan heart,Twitter for Android
indihome,2020-10-13 23:50:39,ellysgitaa,E!,tolong dong ini wifi saya dari kamarin tanda seru doang udah bayar mahal loh saya,0,0,https://twitter.com/twitter/statuses/1316164478388457472,near earth,Twitter for Android
indihome,2020-10-13 23:50:31,itgurlzz,lia,indihome ini suka ngesearch namanya sendiri di twitter ya gue ngetweet td sore dia reply subuh,0,0,https://twitter.com/twitter/statuses/1316164446885048320,she/her | BP2,Twitter for iPhone
indihome,2020-10-13 23:50:09,YOON7IDDIES,â·ğŸ±ğŸ£ â€¢á·„Éâ€¢á·… ğŸŒ™ğŸ’›ğŸ‹ğŸ¾ğŸ’ (â€¢ Îµ â€¢),belum diminta manggil baginda,134,2331,https://twitter.com/twitter/statuses/1316164352194404357,,Twitter for Android
indihome,2020-10-13 23:47:59,anaknyabapakocy,ãƒ¼echaaasu,admin indihome bisa meramal masa depan,0,0,https://twitter.com/twitter/statuses/1316163806163156994,hati mu,Twitter for Android
indihome,2020-10-13 23:47:30,IndiHome,IndiHome,sore kak ada yang ingin ditanyakan seputar layanan indihome nya ijal,0,0,https://twitter.com/twitter/statuses/1316163685371580421,,IndiHomeDigitalMedia
indihome,2020-10-13 23:47:02,IndiHome,IndiHome,terhubung tidak dalam jumlah yang cukup banyak karena mempengaruhi akses internetnya silakan informasikan nomor internet dan nomor hp yang aktif via dm guna dibantu pengecekkan terlebih dahulu terima kasih nyil 2 2,0,0,https://twitter.com/twitter/statuses/1316163566890876930,,IndiHomeDigitalMedia
indihome,2020-10-13 23:46:54,jnadnad,nadiya arawinda,duh kenapa sih musim kuliah daring tp wifi sering eror dan mati apakah saatnya harus di lengserkan ada saran apa ya,0,0,https://twitter.com/twitter/statuses/1316163534909128704,,Twitter Web App
indihome,2020-10-13 23:46:53,nadzifan,fan,tolong baca dm min,0,0,https://twitter.com/twitter/statuses/1316163532367429633,stone city,Twitter Web App
indihome,2020-10-13 23:46:18,Fadielefem,Fadiel Muhamad,silahkan cek dm saya bukti transfernya ada,0,0,https://twitter.com/twitter/statuses/1316163384966963200,"Jawa Barat, Indonesia",Twitter for Android
indihome,2020-10-13 23:45:40,MediaKonsumenID,Media Konsumen,uang deposit awal pendaftaran indihome belum dikembalikan cc,0,0,https://twitter.com/twitter/statuses/1316163224656584705,Indonesia,MediaKonsumenID
indihome,2020-10-13 23:45:17,seaside_0,8th,hpku dari kemarin ga kesambung internet tersambung tapi ga ada internetnya padahal semalem pun device yg terhubung cuma 1 laptop aja ini sebenernya yg trouble hpku apa wifinya,0,0,https://twitter.com/twitter/statuses/1316163127789023238,,Twitter for Android
indihome,2020-10-13 23:43:07,pipitcuit82,Pipit,di rumah ortu kan ga ada hiburan mbapiet ku inisiatif pasangin intnet tvkabel di kampung unf cm bs indihome utk kombo itu as again mrk kasi false record dibilang permintaan migrasi sy tgl 2 okt pdhal permintaan migrasi sy di 6okt fyi ke yg lbh mahal,0,0,https://twitter.com/twitter/statuses/1316162580801445888,Surabaya,Twitter for Android
indihome,2020-10-13 23:42:41,bbygirljjk97,â˜¾ moonğ¤€.,telat bngt itu dri semalem pls,0,0,https://twitter.com/twitter/statuses/1316162473829965824,,Twitter for Android
indihome,2020-10-13 23:42:12,IndiHome,IndiHome,la setelah melewati estimasi perbaikannya terima kasih yasmin 2 2,0,0,https://twitter.com/twitter/statuses/1316162351087988736,,IndiHomeDigitalMedia
indihome,2020-10-13 23:41:49,semangkauwuw,panggil aja adeknya lucas á´±á´ºâ»â· | FANBOI,morning all akhirnya indihome balik normal makasi sobat,0,0,https://twitter.com/twitter/statuses/1316162257315799041,he/himâœ¨,Twitter for Android
indihome,2020-10-13 23:41:47,IndiHome,IndiHome,ryl10 bih lanjut karena setelah nuke cek pada history percakapan belum adanya data kakak terima kasih nuke 3 3,0,0,https://twitter.com/twitter/statuses/1316162248189128705,,IndiHomeDigitalMedia
indihome,2020-10-13 23:40:10,peachytan_,Tania,maapin gk ya,0,0,https://twitter.com/twitter/statuses/1316161842406854656,wakanda,Twitter for Android
indihome,2020-10-13 23:39:42,jisoon007x,olinğŸ¤,lemot bgt inetnyaaaa aku lg drakor elah,0,0,https://twitter.com/twitter/statuses/1316161724093931520,,Twitter for Android
indihome,2020-10-13 23:38:35,DCartoys,Disney Cartoys,nomer indihome saya 152628209442 sinyal seamlessbtidak ada 3 hari yg lalu sudah lapor ke 147 tapi sampai saat ini belum ada kabar saya mohon untuk membantu saya memecahkan masalah ini,0,0,https://twitter.com/twitter/statuses/1316161443725602817,,Twitter for Android
indihome,2020-10-13 23:37:54,nsywzkaaa,Azk,indihom indihom panggil aku sayangg,0,0,https://twitter.com/twitter/statuses/1316161270865776641,Atlantis,Twitter for Android
indihome,2020-10-13 23:37:23,ANYSann,Anys Abdul Halim,belum diminta manggil baginda,134,2331,https://twitter.com/twitter/statuses/1316161141249249280,AOR-BKI ğŸ“,Twitter for iPhone
indihome,2020-10-13 23:36:53,TheHighSparrow2,saya_cinta_toto,udah bener wifi nya makasih ya,0,0,https://twitter.com/twitter/statuses/1316161012744110080,Indonesia,Twitter for Android
indihome,2020-10-13 23:36:36,iniisintaa,selena goezz,ini kenapa lemot ya hhh,0,0,https://twitter.com/twitter/statuses/1316160942225289217,"Jawa Tengah, Indonesia",Twitter for Android
indihome,2020-10-13 23:36:10,hyungwokn,zevealeus,telat lu pergi sana,0,0,https://twitter.com/twitter/statuses/1316160832644902912,"MazÃ©, France",Twitter for Android
indihome,2020-10-13 23:35:28,BunnyDoy4,cacağŸ°|Jarang aktip krn tugasğŸ˜­,ya ampun dibales,0,0,https://twitter.com/twitter/statuses/1316160656119197696,rumah doyoung,Twitter for Android
indihome,2020-10-13 23:34:34,lgiterbang,JemaaağŸŒº,panggil aku nyonya muda zhong,0,0,https://twitter.com/twitter/statuses/1316160430176268289,nyambat disini moms,Twitter for Android
indihome,2020-10-13 23:34:21,bungaraiaa,Bunga Raia,kami sudah buatkan tiket laporan gangguan layanan indihome anda berikut id tiketnya myin 16026311094260074 mohon menunggu tiket laporan gangguan layanan indihome anda akan segera kami proses,0,0,https://twitter.com/twitter/statuses/1316160375176359936,ğŸ‡®ğŸ‡©,Twitter for Android
indihome,2020-10-13 23:34:17,sasayeppeun,sasaa '21,indihome rewel bgt mau ngambis woi,0,0,https://twitter.com/twitter/statuses/1316160358315294721,,Twitter for Android
indihome,2020-10-13 23:33:41,itgurlzz,lia,udh bener min,0,0,https://twitter.com/twitter/statuses/1316160208943673344,she/her | BP2,Twitter for iPhone
indihome,2020-10-13 23:33:10,latarbiru,â™€pas photo,kok ga dipanggil baginda sih,0,0,https://twitter.com/twitter/statuses/1316160078085382150,"Bogor, Jawa Barat",Twitter for Android
